id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
266,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,53746,1,Q3-2013,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
267,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),NEW YORK,NEW YORK,40685,5,Q4-2012,13.4475,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
268,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,40603,1,Q1-2014,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
269,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BRONX,BRONX,40605,6,Q3-2014,5.379,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
270,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),KINGSTON,ULSTER,60338,1,Q1-2013,6.054,HYDROCODONE BIT./ACETA 10MG/325MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
271,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",VALLEY STREAM,NASSAU,74227,1,Q3-2006,0.6054,VICODIN HP TABLETS 10MG HYDROCODONE.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
272,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,40603,1,Q2-2011,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
273,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",BAYSIDE,QUEENS,60338,1,Q1-2013,3.027,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
274,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FRANKLIN SQUARE,NASSAU,40603,1,Q2-2006,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
275,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FISHKILL,DUTCHESS,40603,1,Q1-2006,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
276,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,40603,1,Q3-2006,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
277,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",NEWBURGH,ORANGE,53746,1,Q1-2012,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
278,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,Other buyers (only appeared once),VALLEY STREAM,NASSAU,60349,1,Q1-2014,13.4475,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
279,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,ASL PHARMACY CORP,EAST NORTHPORT,SUFFOLK,53746,4,Q1-2014,3.586,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
280,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,Other buyers (only appeared once),NEWBURGH,ORANGE,40603,3,Q3-2012,1.8162,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
281,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,Other buyers (only appeared once),BROOKLYN,KINGS,40603,2,Q3-2014,0.9081,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
282,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,Other buyers (only appeared once),BROOKLYN,KINGS,60349,1,Q3-2014,1.34475,"OXYCODONE HCL 15MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
283,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,Other buyers (only appeared once),BROOKLYN,KINGS,60951,2,Q1-2012,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
284,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BRONX,BRONX,74304,1,Q1-2014,0.3027,VICODIN HP TABLETS 10MG HYDROCODONE.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
285,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),NEWBURGH,ORANGE,53746,1,Q2-2013,0.44825,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
286,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,13107,5,Q3-2014,13.4475,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Aurolife Pharma LLC
287,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),EAST NORTHPORT,SUFFOLK,40603,1,Q3-2013,0.6054,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
288,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,22828,6,Q1-2014,16.137,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
289,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),HUNTINGTON STATION,SUFFOLK,59011,4,Q1-2013,14.344,OXYCONTIN 40MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
290,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,40685,2,Q1-2013,2.6895,OXYCODONE HYDROCHLORIDE 15MG TABLETS,OXYCODONE HYDROCHLORIDE,SpecGx LLC
291,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),GREAT NECK,NASSAU,59011,1,Q4-2012,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
292,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,40603,2,Q2-2014,1.2108,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
293,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BRONX,BRONX,59103,1,Q3-2013,0.45405,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
294,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,SMK PHARMACY CORP,ROCKAWAY BEACH,QUEENS,60349,2,Q4-2012,0.8965,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
295,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),MELVILLE,SUFFOLK,10702,6,Q2-2014,16.137,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
296,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BRONX,BRONX,60951,6,Q2-2013,5.379,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
297,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),JAMAICA,QUEENS,59011,1,Q3-2013,1.793,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
298,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BRONX,BRONX,60951,2,Q3-2013,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
299,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,10702,2,Q3-2014,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
300,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,NYCO CHEMISTS INC,BROOKLYN,KINGS,59011,1,Q2-2013,1.793,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
301,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BRONX,BRONX,22828,12,Q3-2014,32.274,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
302,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,VALUE DRUGS EAST,BRONX,BRONX,40685,1,Q4-2014,2.6895,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
303,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",BRONX,BRONX,60338,1,Q1-2006,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
304,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FISHKILL,DUTCHESS,60338,1,Q1-2011,0.6054,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
305,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",SMITHTOWN,SUFFOLK,60338,4,Q1-2011,2.4216,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
306,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FRANKLIN SQUARE,NASSAU,60338,1,Q2-2006,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
307,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,60338,7,Q2-2011,4.2378,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
308,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",VALLEY STREAM,NASSAU,40603,3,Q2-2012,6.81075,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
309,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FREEPORT,NASSAU,53746,1,Q2-2014,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
310,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FRANKLIN SQUARE,NASSAU,60338,1,Q3-2014,2.27025,HYDROCODONE BITARTRATE & ACETA 7.5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
311,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"GENOVESE DRUG STORES, INC.",JACKSON HEIGHTS,QUEENS,53746,2,Q1-2012,0.9081,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
312,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"GENOVESE DRUG STORES, INC.",OZONE PARK,QUEENS,60349,5,Q2-2012,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
313,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"RITE AID OF NEW YORK, INC.",BROOKLYN,KINGS,60349,5,Q2-2013,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
314,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"RITE AID OF NEW YORK, INC.",BROOKLYN,KINGS,60349,2,Q1-2014,5.379,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
315,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,PATHMARK STORES,STATEN ISLAND,RICHMOND,40603,2,Q1-2013,0.9081,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
316,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,SMK PHARMACY CORP,ROCKAWAY BEACH,QUEENS,60951,2,Q1-2014,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
317,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,Other buyers (only appeared once),BROOKLYN,KINGS,22828,2,Q2-2014,5.379,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
318,MCKESSON CORPORATION,McKesson Corporation,ROBBINSVILLE,NJ,MERCER,MIDLAND PHARMACY & HEALTHCARE PRODUCTS INC,STATEN ISLAND,RICHMOND,60951,8,Q4-2014,7.172,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
319,MCKESSON CORPORATION,McKesson Corporation,ROBBINSVILLE,NJ,MERCER,Other buyers (only appeared once),NEW YORK,NEW YORK,40685,4,Q3-2014,10.758,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
320,MCKESSON CORPORATION,McKesson Corporation,ROBBINSVILLE,NJ,MERCER,THE STOP & SHOP SUPERMARKET,AMITYVILLE,SUFFOLK,40601,3,Q4-2014,1.36215,HYDROCODONE BIT./ACETA 10MG/325MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
321,PRICE CHOPPER OPERATING CO INC,Price Chopper Operating Co Inc,SCHENECTADY,NY,SCHENECTADY,THE GOLUB CORPORATION,NEWBURGH,ORANGE,60338,1,Q2-2014,0.45405,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
322,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,Other buyers (only appeared once),BRONX,BRONX,40603,3,Q3-2008,6.81075,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
323,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",ROCHESTER,MONROE,40603,2,Q2-2011,0.9081,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
324,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",SYRACUSE,ONONDAGA,40603,3,Q3-2006,1.8162,HYDROCODO.BIT 10MG&AC TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
325,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",BROOKLYN,KINGS,53746,1,Q4-2011,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
326,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",CENTEREACH,GREENE,40603,1,Q2-2011,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
327,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",BROOKLYN,KINGS,60338,1,Q3-2013,0.6054,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
328,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",YONKERS,WESTCHESTER,40603,1,Q1-2011,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
329,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",LOCKPORT,NIAGARA,40603,1,Q2-2009,0.6054,HYDROCODO.BIT 10MG&AC TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
330,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",ASTORIA,QUEENS,60338,1,Q3-2012,0.3027,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
331,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",STATEN ISLAND,RICHMOND,60338,1,Q1-2013,0.136215,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
332,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",ALBANY,ALBANY,62037,1,Q2-2011,0.45405,HYDROCODONE.BITARTRATE/IBUPROFEN 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
333,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",KINGSTON,ULSTER,40603,1,Q1-2010,0.45405,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
334,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",FREWSBURG,CHAUTAUQUA,40603,19,Q1-2006,8.62695,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
335,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",HUNTINGTON STATION,SUFFOLK,60338,4,Q3-2012,2.4216,HYDROCODO.BIT 10MG&AC TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
336,ECKERD CORPORATION,Eckerd Corporation,LANGHORNE,PA,BUCKS,RITE AID PHARMACY,BAYSHORE,SUFFOLK,40603,1,Q3-2011,0.6054,HYDROCODO.BIT 10MG&AC TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
337,H D SMITH WHOLESALE DRUG CO,H. D. Smith,CARLSTADT,NJ,BERGEN,Other buyers (only appeared once),GREAT NECK,NASSAU,52152,2,Q3-2006,0.959148,OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
338,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",STATEN ISLAND,RICHMOND,93516,1,Q1-2012,0.45405,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Teva Pharmaceuticals USA, Inc."
339,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",BRONX,BRONX,40603,1,Q1-2006,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
340,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",TONAWANDA,ERIE,59103,1,Q1-2014,2.27025,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
341,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",VALLEY STREAM,NASSAU,59108,1,Q2-2011,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
342,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",FRANKLIN SQUARE,NASSAU,40603,2,Q2-2006,6.054,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
343,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,OGDENSBURG,SAINT LAWRENCE,60338,2,Q2-2012,1.2108,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
344,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,QUEENSBURY,WARREN,40603,1,Q1-2006,0.45405,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
345,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,COBLESKILL,SCHOHARIE,40603,2,Q2-2011,0.9081,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
346,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,ONEIDA,MADISON,40603,1,Q3-2011,0.6054,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
347,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,CORTLAND,CORTLAND,40603,1,Q1-2011,0.45405,HYDROCODONE BITARTRATE & ACETAMINOPH,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
348,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,WATERTOWN,JEFFERSON,40603,2,Q3-2014,0.9081,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
349,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,ROCHESTER,MONROE,53746,1,Q2-2012,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
350,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,HALFMOON,SARATOGA,40603,1,Q2-2013,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
351,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,FRANKLIN SQUARE,NASSAU,40603,1,Q2-2011,0.6054,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
352,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,NEW HARTFORD,ONEIDA,40603,1,Q1-2006,0.45405,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
353,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,ALBION,ORLEANS,40603,6,Q3-2011,3.6324,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
