id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
267,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,370 PHARMACY CORP.,NEW YORK,NEW YORK,406853001,5,9072011,13.4475,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
268,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,AL-SHIFA PHARMACY INC.,BROOKLYN,KINGS,406036601,1,4192013,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
269,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,JOLIN RX INC.,BRONX,BRONX,406052301,6,5062014,5.379,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
270,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,KINGSTON CHEMISTS INC.,KINGSTON,ULSTER,603388732,1,2232012,6.054,HYDROCODONE BIT./ACETA 10MG/325MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
271,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",PLAINVIEW,NASSAU,74227414,1,11222006,0.6054,VICODIN HP TABLETS 10MG HYDROCODONE.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
272,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",AMITYVILLE,SUFFOLK,406036601,1,9232008,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
273,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",BAYSIDE,QUEENS,603388728,1,2072012,3.027,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
274,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FRANKLIN SQUARE,NASSAU,406035705,1,9092006,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
275,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",POUGHKEEPSIE,DUTCHESS,406036005,1,5242006,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
276,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,406035705,1,11152006,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
277,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",CHESTER,ORANGE,53746010901,1,2162010,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
278,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,A & S DRUG STORE,SEAFORD,NASSAU,603499228,1,5072013,13.4475,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
279,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,ASL PHARMACY CORP,EAST NORTHPORT,SUFFOLK,53746020401,4,3042013,3.586,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
280,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,BRAUNAGEL & BRAUNAGEL INC,PORT JERVIS,ORANGE,406036201,3,6282011,1.8162,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
281,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,MANER PRESCRIPTION CENTER INC,BROOKLYN,KINGS,406036601,2,3072014,0.9081,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
282,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,VADUZ PHARMACEUTICAL,BROOKLYN,KINGS,603499121,1,6202014,1.34475,OXYCODONE HCL 15MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
283,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,YMGA PHARMACY SERVICES,BROOKLYN,KINGS,60951071270,2,12102009,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
284,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,ANIL PHARMACY INC,BRONX,BRONX,74304113,1,5012013,0.3027,VICODIN HYDROCODONE BITARTRATE/ACETA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
285,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,JOHNIK PHARMACY INC,GOSHEN,ORANGE,53746020301,1,3152012,0.44825,OXYCODONE HCL/ACETAMINOPHEN TABS 5MG,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
286,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,KRAUPNER PHARMACY INC,BROOKLYN,KINGS,13107005701,5,6162014,13.4475,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Aurolife Pharma LLC
287,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,PARK PLACE CHEMISTS,EAST HAMPTON,SUFFOLK,406036301,1,5052012,0.6054,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
288,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,G & S,BROOKLYN,KINGS,228287911,6,4052013,16.137,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
289,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,"HAVEN DRUGS, INC",MEDFORD,SUFFOLK,59011044010,4,11032011,14.344,OXYCONTIN 40MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
290,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,HEALTH AID PHARMACY INC,BROOKLYN,KINGS,406851501,2,11012011,2.6895,OXYCODONE HYDROCHLORIDE 15MG TABLETS,OXYCODONE HYDROCHLORIDE,SpecGx LLC
291,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,L & M PHARMACY INC,HICKSVILLE,NASSAU,59011043010,1,9072011,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
292,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,LIFE PHARMACY INC,BROOKLYN,KINGS,406036201,2,2062014,1.2108,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
293,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,PD PHARMACY LLC,BRONX,BRONX,591038701,1,7172012,0.45405,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
294,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,SMK PHARMACY CORP,ROCKAWAY BEACH,QUEENS,603499021,2,9122011,0.8965,OXYCODONE HCI 5MG TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
295,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,31ST & 3RD PHARMACY INC,MELVILLE,SUFFOLK,10702000901,6,1242014,16.137,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
296,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,ARDENT PHARMACY INC.,BRONX,BRONX,60951071270,6,4262012,5.379,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
297,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,EVERS PHARMACY INC.,JAMAICA,QUEENS,59011042010,1,6052012,1.793,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
298,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,FARFA PHARMACY CORP.,BRONX,BRONX,60951071270,2,7022012,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
299,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,MG PHARMACY INC,BROOKLYN,KINGS,10702005601,2,4112014,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
300,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,NYCO CHEMISTS INC II,BROOKLYN,KINGS,59011042010,1,3012012,1.793,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
301,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,PELHAM PHARMACY INC,BRONX,BRONX,228287911,12,8062014,32.274,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
302,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,VALUE CARE RX INC.,BRONX,BRONX,406853001,1,9092014,2.6895,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
303,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",BRONX,BRONX,603388721,1,6052006,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
304,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FISHKILL,DUTCHESS,603388821,1,5142008,0.6054,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
305,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",SMITHTOWN,SUFFOLK,603388721,4,3202008,2.4216,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
306,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FARMINGDALE,NASSAU,603388721,1,10242006,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
307,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",EAST ISLIP,SUFFOLK,603388721,7,7082008,4.2378,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
308,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",OCEANSIDE,NASSAU,406036005,3,9022010,6.81075,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
309,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",FREEPORT,NASSAU,53746010901,1,2282014,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
310,"CVS PHARMACY, INC.",CVS,LUMBERTON,NJ,BURLINGTON,"CVS ALBANY, L.L.C.",EAST ROCKAWAY,NASSAU,603389128,1,5132014,2.27025,HYDROCODONE BITARTRATE & ACETA 7.5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
311,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"GENOVESE DRUG STORES, INC.",JACKSON HEIGHTS,QUEENS,53746014501,2,4052010,0.9081,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
312,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"GENOVESE DRUG STORES, INC.",OZONE PARK,QUEENS,603499821,5,12272010,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
313,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"RITE AID OF NEW YORK, INC.",BROOKLYN,KINGS,603499821,5,2232012,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
314,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,"RITE AID OF NEW YORK, INC.",BROOKLYN,KINGS,603499221,2,6192013,5.379,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
315,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,PATHMARK STORES,STATEN ISLAND,RICHMOND,406036001,2,1102012,0.9081,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
316,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,SMK PHARMACY CORP,ROCKAWAY BEACH,QUEENS,60951071270,2,4052013,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
317,MCKESSON CORPORATION,McKesson Corporation,DELRAN,NJ,BURLINGTON,UTICA RX INC,BROOKLYN,KINGS,228287911,2,1072014,5.379,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
318,MCKESSON CORPORATION,McKesson Corporation,ROBBINSVILLE,NJ,MERCER,MIDLAND PHARMACY & HEALTHCARE PRODUCTS INC,STATEN ISLAND,RICHMOND,60951071270,8,12092014,7.172,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
319,MCKESSON CORPORATION,McKesson Corporation,ROBBINSVILLE,NJ,MERCER,ERRI INC.,NEW YORK,NEW YORK,406853001,4,6192014,10.758,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
320,MCKESSON CORPORATION,McKesson Corporation,ROBBINSVILLE,NJ,MERCER,THE STOP & SHOP SUPERMARKET COMPANY,HAMPTON BAYS,SUFFOLK,406012401,3,10232014,1.36215,HYDROCODONE BIT./ACETA 7.5MG/325MG T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
321,PRICE CHOPPER OPERATING CO INC,Price Chopper Operating Co Inc,SCHENECTADY,NY,SCHENECTADY,THE GOLUB CORPORATION,WARWICK,ORANGE,603389121,1,1302014,0.45405,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
322,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID DRUG PALACE, INC",BRONX,BRONX,406036005,3,9132007,6.81075,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
323,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",ROCHESTER,MONROE,406035801,2,6192008,0.9081,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
324,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",SYRACUSE,ONONDAGA,406036101,3,11152006,1.8162,HYDROCODO.BIT 10MG&AC USP TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
325,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",BROOKLYN,KINGS,53746014501,1,10202009,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
326,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",CATSKILL,GREENE,406035705,1,8062008,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
327,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",BROOKLYN,KINGS,603388621,1,5162012,0.6054,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
328,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",MT KISCO,WESTCHESTER,406035705,1,2122008,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
329,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",LOCKPORT,NIAGARA,406036101,1,11122007,0.6054,HYDROCODO.BIT 10MG&AC USP TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
330,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",ASTORIA,QUEENS,603389021,1,7052011,0.3027,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
331,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",STATEN ISLAND,RICHMOND,603389721,1,9272011,0.136215,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
332,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",ALBANY,ALBANY,62037052401,1,8062008,0.45405,HYDROCODONE.BITARTRATE/IBUPROFEN 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
333,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",KINGSTON,ULSTER,406035801,1,12152007,0.45405,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
334,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"RITE AID OF NEW YORK, INC.",FREDONIA,CHAUTAUQUA,406035801,19,2012006,8.62695,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
335,RITE AID MID-ATLANTIC,Rite Aid,ABERDEEN,MD,HARFORD,"GENOVESE DRUG STORES, INC.",SHIRLEY,SUFFOLK,603388521,4,5112011,2.4216,HYDROCODO.BIT 10MG&AC TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
336,ECKERD CORPORATION,Eckerd Corporation,LANGHORNE,PA,BUCKS,RITE AID PHARMACY #10627,BAYSHORE,SUFFOLK,406036101,1,11032008,0.6054,HYDROCODO.BIT 10MG&AC USP TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
337,H D SMITH WHOLESALE DRUG CO,H. D. Smith,CARLSTADT,NJ,BERGEN,GREAT NECK CHEMISTS,GREAT NECK,NASSAU,52152016502,2,5102007,0.959148,OXYCODO.HCL 5.35MG/TAB,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
338,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",STATEN ISLAND,RICHMOND,93516101,1,1042010,0.45405,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Teva Pharmaceuticals USA, Inc."
339,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",BRONX,BRONX,406035705,1,6152006,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
340,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",DEPEW,ERIE,591038505,1,8272013,2.27025,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
341,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",SOUTH FARMINGDALE,NASSAU,591085305,1,7242008,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
342,WALGREEN EASTERN CO INC,Walgreen Co,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",FRANKLIN SQUARE,NASSAU,406036705,2,6302006,6.054,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
343,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2092,OGDENSBURG,SAINT LAWRENCE,603388721,2,12142010,1.2108,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
344,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2116,QUEENSBURY,WARREN,406036001,1,1272006,0.45405,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
345,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2135,COBLESKILL,SCHOHARIE,406036601,2,10092008,0.9081,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
346,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2444,ONEIDA,MADISON,406036301,1,2122009,0.6054,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
347,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1781,CORTLAND,CORTLAND,406035901,1,2222008,0.45405,HYDROCODONE BITARTRATE & ACETAMINOPH,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
348,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1871,WATERTOWN,JEFFERSON,406036601,2,6132014,0.9081,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
349,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1619,ROCHESTER,MONROE,53746011001,1,4152011,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
350,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2844,HALFMOON,SARATOGA,406035705,1,3222012,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
351,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2916,EAST MEADOW (LI),NASSAU,406036201,1,9122008,0.6054,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
352,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1677,NEW HARTFORD,ONEIDA,406035801,1,1122006,0.45405,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
353,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-3607,ALBION,ORLEANS,406036701,6,12122008,3.6324,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
354,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-3607,ALBION,ORLEANS,53746014501,5,1192009,2.27025,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
